year,pci,location_code,export_value,hs_product_code
2012,0.834445,GRC,1626883,7322
2013,1.04857,GRC,1192166,7322
2014,0.97169,GRC,995681,7322
2015,0.812775,GRC,858713,7322
2016,0.9239,GRC,960259,7322
2017,0.768464,GRC,1441178,7322
2018,0.67476,GRC,1858631,7322
2019,0.724054,GRC,878141,7322
2020,0.633013,GRC,1051498,7322
1995,-0.257091,DEU,292748608,7323
1996,-0.247684,DEU,294481248,7323
1997,-0.099586,DEU,258620448,7323
1998,-0.405646,DEU,251491696,7323
1999,-0.636848,DEU,243445424,7323
2000,-0.413478,DEU,235308256,7323
2001,-0.512525,DEU,236935216,7323
2002,-0.508257,DEU,266742032,7323
2003,-0.571367,DEU,311270784,7323
2004,-1.037207,DEU,335145472,7323
2005,-1.055376,DEU,374197408,7323
2006,-0.345087,DEU,455156864,7323
2007,-0.224751,DEU,505426912,7323
2008,0.038107,DEU,578635520,7323
2009,-0.399179,DEU,522903840,7323
2010,-0.184366,DEU,523345312,7323
2011,-0.29755,DEU,617420480,7323
2012,-0.081331,DEU,543336192,7323
2013,-0.064928,DEU,617831296,7323
2014,0.133614,DEU,631794560,7323
2015,-0.586478,DEU,552400768,7323
2016,-0.689435,DEU,616563072,7323
2017,-0.461231,DEU,631765440,7323
2018,-0.746099,DEU,647446912,7323
2019,-0.293908,DEU,633240320,7323
2020,0.539928,DEU,667189952,7323
1995,-0.257091,GRC,5236294,7323
1996,-0.247684,GRC,4649329,7323
1997,-0.099586,GRC,3732088,7323
1998,-0.405646,GRC,4297766,7323
1999,-0.636848,GRC,3848193,7323
2000,-0.413478,GRC,2711868,7323
2001,-0.512525,GRC,3643543,7323
2002,-0.508257,GRC,4005649,7323
2003,-0.571367,GRC,4709918,7323
2004,-1.037207,GRC,4612466,7323
2005,-1.055376,GRC,5182066,7323
2006,-0.345087,GRC,5326808,7323
2007,-0.224751,GRC,8594991,7323
2008,0.038107,GRC,11339600,7323
2009,-0.399179,GRC,8362974,7323
2010,-0.184366,GRC,8748610,7323
2011,-0.29755,GRC,5912744,7323
2012,-0.081331,GRC,5734682,7323
2013,-0.064928,GRC,5578852,7323
2014,0.133614,GRC,5275471,7323
2015,-0.586478,GRC,4869650,7323
2016,-0.689435,GRC,4169618,7323
2017,-0.461231,GRC,8797930,7323
2018,-0.746099,GRC,5686179,7323
2019,-0.293908,GRC,10393508,7323
2020,0.539928,GRC,6855632,7323
1995,0.300033,DEU,140021648,7324
1996,0.462605,DEU,130840888,7324
1997,0.257409,DEU,139190688,7324
1998,0.497701,DEU,146578752,7324
1999,0.412447,DEU,142503536,7324
2000,0.165793,DEU,148843824,7324
2001,0.317769,DEU,166790752,7324
2002,0.282097,DEU,200230160,7324
2003,0.478023,DEU,229326208,7324
2004,0.419646,DEU,254393376,7324
2005,0.748852,DEU,322263776,7324
2006,0.786568,DEU,364659424,7324
2007,0.763078,DEU,438696480,7324
2008,0.904854,DEU,467475520,7324
2009,0.816619,DEU,364439552,7324
2010,0.614619,DEU,355001632,7324
2011,0.91811,DEU,404349952,7324
2012,0.631121,DEU,380156352,7324
2013,0.573946,DEU,392572256,7324
2014,0.63062,DEU,405703008,7324
2015,0.606392,DEU,365838336,7324
2016,0.383798,DEU,364490848,7324
2017,0.459099,DEU,369226848,7324
2018,0.415412,DEU,398682432,7324
2019,0.585812,DEU,380537248,7324
2020,0.263467,DEU,367089376,7324
1995,0.300033,GRC,16274819,7324
1996,0.462605,GRC,16878172,7324
1997,0.257409,GRC,15202703,7324
1998,0.497701,GRC,17788282,7324
1999,0.412447,GRC,16552285,7324
2000,0.165793,GRC,15292624,7324
2001,0.317769,GRC,13643093,7324
2002,0.282097,GRC,18245348,7324
2003,0.478023,GRC,25950490,7324
2004,0.419646,GRC,31928308,7324
2005,0.748852,GRC,31747812,7324
2006,0.786568,GRC,35319768,7324
2007,0.763078,GRC,43980128,7324
2008,0.904854,GRC,42375292,7324
2009,0.816619,GRC,35532828,7324
2010,0.614619,GRC,38727296,7324
2011,0.91811,GRC,40180460,7324
2012,0.631121,GRC,39946112,7324
2013,0.573946,GRC,38716796,7324
2014,0.63062,GRC,40522496,7324
2015,0.606392,GRC,32700940,7324
2016,0.383798,GRC,41880056,7324
2017,0.459099,GRC,48285680,7324
2018,0.415412,GRC,43430300,7324
2019,0.585812,GRC,38026240,7324
2020,0.263467,GRC,28662140,7324
1995,0.411073,DEU,249304928,7325
1996,0.436308,DEU,255310912,7325
1997,0.48546,DEU,230977152,7325
1998,0.520843,DEU,261417952,7325
1999,0.578477,DEU,247277904,7325
2000,0.349114,DEU,223222832,7325
2001,0.619685,DEU,263741440,7325
2002,0.559772,DEU,257771968,7325
2003,0.315646,DEU,301449440,7325
2004,0.358146,DEU,396328288,7325
2005,0.401592,DEU,496460512,7325
2006,0.369633,DEU,570752192,7325
2007,0.592424,DEU,743626752,7325
2008,0.564666,DEU,973183872,7325
2009,0.00502,DEU,625978304,7325
2010,0.401429,DEU,613390208,7325
2011,0.095404,DEU,826735488,7325
2012,-0.019216,DEU,778351808,7325
2013,0.380587,DEU,833702464,7325
2014,0.510817,DEU,871104512,7325
2015,0.211058,DEU,645476352,7325
2016,0.460504,DEU,638743360,7325
2017,0.397975,DEU,715809472,7325
2018,0.39662,DEU,770985920,7325
2019,0.038084,DEU,626574400,7325
2020,0.432884,DEU,518465280,7325
1995,0.411073,GRC,539857,7325
1996,0.436308,GRC,782613,7325
1997,0.48546,GRC,773397,7325
1998,0.520843,GRC,1683191,7325
1999,0.578477,GRC,1064860,7325
2000,0.349114,GRC,802147,7325
2001,0.619685,GRC,1346803,7325
2002,0.559772,GRC,1267427,7325
2003,0.315646,GRC,1341850,7325
2004,0.358146,GRC,1272138,7325
2005,0.401592,GRC,2677850,7325
2006,0.369633,GRC,2099867,7325
2007,0.592424,GRC,3423507,7325
2008,0.564666,GRC,3078930,7325
2009,0.00502,GRC,3827078,7325
2010,0.401429,GRC,2983079,7325
2011,0.095404,GRC,1813536,7325
2012,-0.019216,GRC,26387512,7325
2013,0.380587,GRC,80306232,7325
2014,0.510817,GRC,5191901,7325
2015,0.211058,GRC,2098826,7325
2016,0.460504,GRC,2478193,7325
2017,0.397975,GRC,3293259,7325
2018,0.39662,GRC,5101028,7325
2019,0.038084,GRC,2803124,7325
2020,0.432884,GRC,2595458,7325
1995,0.531059,DEU,1412052096,7326
1996,0.768565,DEU,1425991424,7326
1997,0.962195,DEU,1358465664,7326
1998,1.07205,DEU,1644270976,7326
1999,0.882645,DEU,1649662080,7326
2000,1.07603,DEU,1518828544,7326
2001,0.805536,DEU,1660760192,7326
2002,1.021636,DEU,1835247488,7326
2003,0.687061,DEU,2116083200,7326
2004,0.870906,DEU,2618188800,7326
2005,0.907661,DEU,3316924416,7326
2006,0.864535,DEU,3958801920,7326
2007,1.121651,DEU,4666832896,7326
2008,0.663348,DEU,5356509696,7326
2009,0.790291,DEU,3863517952,7326
2010,0.601605,DEU,4257495808,7326
2011,0.812531,DEU,5238911488,7326
2012,0.745849,DEU,4992920064,7326
2013,0.793197,DEU,5159851008,7326
2014,0.779724,DEU,5434220544,7326
2015,0.785845,DEU,4681998336,7326
2016,0.781629,DEU,4636795392,7326
2017,0.92337,DEU,4893543424,7326
2018,0.986838,DEU,5701034496,7326
2019,1.007727,DEU,5351096832,7326
2020,0.750921,DEU,4901701120,7326
1995,0.531059,GRC,3910568,7326
1996,0.768565,GRC,11937438,7326
1997,0.962195,GRC,9399696,7326
1998,1.07205,GRC,9494963,7326
1999,0.882645,GRC,7795790,7326
2000,1.07603,GRC,7586264,7326
2001,0.805536,GRC,13017627,7326
2002,1.021636,GRC,11927278,7326
2003,0.687061,GRC,13592275,7326
2004,0.870906,GRC,21489372,7326
2005,0.907661,GRC,21076616,7326
2006,0.864535,GRC,30342906,7326
2007,1.121651,GRC,30098498,7326
2008,0.663348,GRC,33624252,7326
2009,0.790291,GRC,24478172,7326
2010,0.601605,GRC,21402154,7326
2011,0.812531,GRC,32866006,7326
2012,0.745849,GRC,21859420,7326
2013,0.793197,GRC,24131588,7326
2014,0.779724,GRC,29315876,7326
2015,0.785845,GRC,28802780,7326
2016,0.781629,GRC,31923716,7326
2017,0.92337,GRC,37828120,7326
2018,0.986838,GRC,39671408,7326
2019,1.007727,GRC,37535544,7326
2020,0.750921,GRC,33699664,7326
1995,-1.485,DEU,1214367,7401
1996,-0.995747,DEU,885198,7401
1997,-0.230736,DEU,1492200,7401
1998,-0.59071,DEU,193545,7401
1999,-0.694418,DEU,1355974,7401
2000,-1.553177,DEU,464961,7401
2001,-0.820309,DEU,1020091,7401
2002,-1.390482,DEU,497929,7401
2003,-1.579509,DEU,2176892,7401
2004,-1.628165,DEU,1291165,7401
2005,-2.138255,DEU,1549965,7401
2006,-1.34158,DEU,3386691,7401
2007,-1.664203,DEU,660672,7401
2008,-1.951283,DEU,212395,7401
2009,-1.593234,DEU,115290640,7401
2010,-1.562107,DEU,101772256,7401
2011,-1.458953,DEU,178115632,7401
2012,-1.488698,DEU,334511360,7401
2013,-1.304505,DEU,432125,7401
2014,-0.812195,DEU,7025761,7401
2015,-1.017719,DEU,2618192,7401
2016,-1.030848,DEU,2805348,7401
2017,-1.240462,DEU,4477251,7401
2018,-0.838039,DEU,23722850,7401
2019,-1.293118,DEU,26424920,7401
2020,-1.470444,DEU,28013938,7401
1995,-1.485,GRC,0,7401
1996,-0.995747,GRC,0,7401
1997,-0.230736,GRC,0,7401
1998,-0.59071,GRC,0,7401
1999,-0.694418,GRC,0,7401
2000,-1.553177,GRC,187774,7401
2001,-0.820309,GRC,68820,7401
2002,-1.390482,GRC,18466,7401
2003,-1.579509,GRC,28971,7401
2004,-1.628165,GRC,12518,7401
2005,-2.138255,GRC,0,7401
2006,-1.34158,GRC,0,7401
2007,-1.664203,GRC,0,7401
2008,-1.951283,GRC,1735452,7401
2009,-1.593234,GRC,0,7401
2010,-1.562107,GRC,0,7401
2011,-1.458953,GRC,0,7401
2012,-1.488698,GRC,108395,7401
2013,-1.304505,GRC,0,7401
2014,-0.812195,GRC,0,7401
2015,-1.017719,GRC,0,7401
2016,-1.030848,GRC,0,7401
2017,-1.240462,GRC,0,7401
2018,-0.838039,GRC,284843,7401
2019,-1.293118,GRC,105016,7401
2020,-1.470444,GRC,1179,7401
1995,-0.684023,DEU,5213355,7402
1996,-0.788464,DEU,10574397,7402
1997,-1.218243,DEU,14089673,7402
1998,-0.673046,DEU,7808507,7402
1999,-0.816369,DEU,3739129,7402
2000,-1.093858,DEU,839345,7402
2001,-0.353972,DEU,16179730,7402
2002,-0.795847,DEU,8281139,7402
2003,-0.549964,DEU,12453840,7402
2004,-0.574636,DEU,2011122,7402
2005,-1.149029,DEU,16950504,7402
2006,-1.195626,DEU,29072640,7402
2007,-1.391607,DEU,63405912,7402
2008,-1.275248,DEU,58259256,7402
2009,-1.392115,DEU,118272224,7402
2010,-1.862068,DEU,82345152,7402
2011,-1.294217,DEU,39364024,7402
2012,-1.537397,DEU,50758504,7402
2013,-1.740154,DEU,71318576,7402
2014,-1.968222,DEU,100981072,7402
2015,-1.823697,DEU,36223212,7402
2016,-1.391149,DEU,29957142,7402
2017,-1.383157,DEU,77540752,7402
2018,-1.527756,DEU,114628936,7402
2019,-1.658146,DEU,139376944,7402
2020,-2.39431,DEU,126431552,7402
1995,-0.684023,GRC,33293,7402
1996,-0.788464,GRC,42002,7402
1997,-1.218243,GRC,26331,7402
1998,-0.673046,GRC,0,7402
1999,-0.816369,GRC,2105,7402
2000,-1.093858,GRC,19967,7402
2001,-0.353972,GRC,36233,7402
2002,-0.795847,GRC,414352,7402
2003,-0.549964,GRC,913205,7402
2004,-0.574636,GRC,168646,7402
2005,-1.149029,GRC,565711,7402
2006,-1.195626,GRC,125964,7402
2007,-1.391607,GRC,69471,7402
2008,-1.275248,GRC,19926,7402
2009,-1.392115,GRC,358546,7402
2010,-1.862068,GRC,42810,7402
2011,-1.294217,GRC,207846,7402
2012,-1.537397,GRC,32134,7402
2013,-1.740154,GRC,9664,7402
2014,-1.968222,GRC,44567,7402
2015,-1.823697,GRC,128393,7402
2016,-1.391149,GRC,658671,7402
2017,-1.383157,GRC,327501,7402
2018,-1.527756,GRC,809752,7402
2019,-1.658146,GRC,239683,7402
2020,-2.39431,GRC,144817,7402
1995,-1.049664,DEU,472539776,7403
1996,-0.9022,DEU,743361344,7403
1997,-1.046594,DEU,447376480,7403
1998,-1.184411,DEU,267503840,7403
1999,-1.414803,DEU,286379840,7403
2000,-1.38639,DEU,233398912,7403
2001,-1.300649,DEU,233843936,7403
2002,-1.39471,DEU,264182128,7403
2003,-1.599891,DEU,262238048,7403
2004,-1.432206,DEU,483359552,7403
2005,-1.589557,DEU,660521280,7403
2006,-1.510412,DEU,1090796416,7403
2007,-1.673129,DEU,990700288,7403
2008,-1.193019,DEU,1090504320,7403
2009,-1.324184,DEU,1086633728,7403
2010,-1.567163,DEU,1149748480,7403
2011,-1.333692,DEU,1893926656,7403
2012,-1.221497,DEU,2316264960,7403
2013,-1.130207,DEU,1787072128,7403
2014,-1.494171,DEU,1328001664,7403
2015,-1.404946,DEU,877039936,7403
2016,-1.2825,DEU,863856576,7403
2017,-1.066074,DEU,1069180352,7403
2018,-1.321923,DEU,1078407808,7403
2019,-1.406177,DEU,1188745088,7403
2020,-1.725044,DEU,1293374848,7403
1995,-1.049664,GRC,920718,7403
1996,-0.9022,GRC,4882246,7403
1997,-1.046594,GRC,2397839,7403
1998,-1.184411,GRC,6407750,7403
1999,-1.414803,GRC,446227,7403
2000,-1.38639,GRC,2696435,7403
2001,-1.300649,GRC,2556581,7403
2002,-1.39471,GRC,4647968,7403
2003,-1.599891,GRC,6593932,7403
2004,-1.432206,GRC,8056136,7403
2005,-1.589557,GRC,5141898,7403
2006,-1.510412,GRC,19725966,7403
2007,-1.673129,GRC,22839720,7403
2008,-1.193019,GRC,7041748,7403
2009,-1.324184,GRC,16929014,7403
2010,-1.567163,GRC,11616764,7403
2011,-1.333692,GRC,35126020,7403
2012,-1.221497,GRC,10404659,7403
2013,-1.130207,GRC,11398514,7403
2014,-1.494171,GRC,3346207,7403
2015,-1.404946,GRC,4601775,7403
2016,-1.2825,GRC,2813384,7403
2017,-1.066074,GRC,22282662,7403
2018,-1.321923,GRC,48022456,7403
2019,-1.406177,GRC,14506852,7403
2020,-1.725044,GRC,9736989,7403
1995,-0.978981,DEU,514214752,7404
1996,-0.893974,DEU,424145600,7404
1997,-0.701719,DEU,511226656,7404
1998,-0.923018,DEU,407087200,7404
1999,-0.738121,DEU,295130976,7404
2000,-0.750318,DEU,292833120,7404
2001,-0.739238,DEU,290458208,7404
2002,-0.967119,DEU,341971552,7404
2003,-0.703399,DEU,423703744,7404
2004,-0.933602,DEU,547827072,7404
2005,-0.724706,DEU,806060992,7404
2006,-0.941519,DEU,1562680704,7404
2007,-1.253141,DEU,1855869952,7404
2008,-0.800433,DEU,1923044608,7404
2009,-0.559175,DEU,1299887872,7404
2010,-0.687514,DEU,2382184448,7404
2011,-0.784075,DEU,2828979200,7404
2012,-0.968956,DEU,2470859264,7404
2013,-0.920682,DEU,2039469056,7404
2014,-1.05844,DEU,1984754560,7404
2015,-0.988413,DEU,1576726912,7404
2016,-1.004426,DEU,1290262784,7404
2017,-1.037411,DEU,1660041216,7404
2018,-1.071628,DEU,1553282944,7404
2019,-0.953472,DEU,1481600896,7404
2020,-1.191628,DEU,1446226048,7404
1995,-0.978981,GRC,12166382,7404
1996,-0.893974,GRC,10358906,7404
1997,-0.701719,GRC,13450206,7404
1998,-0.923018,GRC,6542267,7404
1999,-0.738121,GRC,3263259,7404
2000,-0.750318,GRC,10032457,7404
2001,-0.739238,GRC,8815817,7404
2002,-0.967119,GRC,9716386,7404
2003,-0.703399,GRC,11653481,7404
2004,-0.933602,GRC,15413264,7404
2005,-0.724706,GRC,26446546,7404
2006,-0.941519,GRC,42683348,7404
2007,-1.253141,GRC,52428492,7404
2008,-0.800433,GRC,42490024,7404
2009,-0.559175,GRC,32770936,7404
2010,-0.687514,GRC,98864608,7404
2011,-0.784075,GRC,147386688,7404
2012,-0.968956,GRC,182632992,7404
2013,-0.920682,GRC,118836504,7404
2014,-1.05844,GRC,71072584,7404
2015,-0.988413,GRC,44779588,7404
2016,-1.004426,GRC,47034004,7404
2017,-1.037411,GRC,74030032,7404
2018,-1.071628,GRC,82458304,7404
2019,-0.953472,GRC,74948688,7404
2020,-1.191628,GRC,62461020,7404
1995,0.360303,DEU,11494427,7405
1996,0.392163,DEU,9693168,7405
1997,0.28843,DEU,10017095,7405
1998,-0.031465,DEU,7926098,7405
1999,-0.042711,DEU,8970117,7405
2000,0.236115,DEU,11568592,7405
2001,0.354658,DEU,11289647,7405
2002,0.151816,DEU,9664934,7405
2003,-0.299924,DEU,8996328,7405
2004,0.129087,DEU,12594962,7405
2005,0.195858,DEU,16206403,7405
2006,0.755738,DEU,24333720,7405
2007,0.763892,DEU,25688742,7405
2008,0.780265,DEU,20720030,7405
2009,-0.096034,DEU,11450438,7405
2010,0.118496,DEU,16003837,7405
2011,0.059243,DEU,17419324,7405
2012,0.220808,DEU,16075630,7405
2013,-0.058339,DEU,13641972,7405
2014,-0.550353,DEU,13519299,7405
2015,-0.516508,DEU,11647056,7405
2016,0.01246,DEU,8727261,7405
2017,0.153719,DEU,8904673,7405
2018,-0.26286,DEU,9668527,7405
2019,0.07364,DEU,8552257,7405
2020,-0.636382,DEU,9144238,7405
1995,0.360303,GRC,0,7405
1996,0.392163,GRC,0,7405
1997,0.28843,GRC,1305,7405
1998,-0.031465,GRC,30196,7405
1999,-0.042711,GRC,0,7405
2000,0.236115,GRC,0,7405
2001,0.354658,GRC,6497,7405
2002,0.151816,GRC,0,7405
2003,-0.299924,GRC,16445,7405
2004,0.129087,GRC,62320,7405
2005,0.195858,GRC,0,7405
2006,0.755738,GRC,428139,7405
2007,0.763892,GRC,0,7405
2008,0.780265,GRC,186835,7405
2009,-0.096034,GRC,4178,7405
2010,0.118496,GRC,71094,7405
2011,0.059243,GRC,9433,7405
2012,0.220808,GRC,60052,7405
2013,-0.058339,GRC,15356,7405
2014,-0.550353,GRC,0,7405
2015,-0.516508,GRC,2826,7405
2016,0.01246,GRC,88024,7405
2017,0.153719,GRC,65758,7405
2018,-0.26286,GRC,21296,7405
2019,0.07364,GRC,37130,7405
2020,-0.636382,GRC,1122,7405
1995,0.331803,DEU,55167148,7406
1996,0.249976,DEU,45558532,7406
1997,0.640108,DEU,46684852,7406
1998,0.629243,DEU,44012492,7406
1999,0.468516,DEU,46850972,7406
2000,0.602145,DEU,43047872,7406
2001,0.112311,DEU,41276276,7406
2002,0.245702,DEU,43725800,7406
2003,-0.268109,DEU,48817840,7406
2004,0.556498,DEU,64281124,7406
2005,0.270977,DEU,67450776,7406
2006,0.724947,DEU,104248832,7406
2007,0.452455,DEU,130008352,7406
2008,0.516299,DEU,133271808,7406
2009,0.929084,DEU,77002560,7406
2010,0.983896,DEU,117782592,7406
2011,1.17173,DEU,143800016,7406
2012,0.17975,DEU,134255568,7406
2013,0.178144,DEU,126343456,7406
2014,0.908841,DEU,127164544,7406
2015,0.695104,DEU,99800256,7406
2016,0.6485,DEU,96097848,7406
2017,0.730086,DEU,109596800,7406
2018,0.809118,DEU,110703176,7406
2019,-0.081329,DEU,101547312,7406
2020,0.476562,DEU,89311176,7406
1995,0.331803,GRC,394154,7406
1996,0.249976,GRC,12385,7406
1997,0.640108,GRC,3041,7406
1998,0.629243,GRC,0,7406
1999,0.468516,GRC,163768,7406
2000,0.602145,GRC,56419,7406
2001,0.112311,GRC,24724,7406
2002,0.245702,GRC,30352,7406
2003,-0.268109,GRC,17598,7406
2004,0.556498,GRC,78524,7406
2005,0.270977,GRC,35404,7406
2006,0.724947,GRC,16189,7406
2007,0.452455,GRC,24476,7406
2008,0.516299,GRC,27021,7406
2009,0.929084,GRC,18014,7406
2010,0.983896,GRC,35586,7406
2011,1.17173,GRC,99659,7406
2012,0.17975,GRC,438888,7406
2013,0.178144,GRC,67904,7406
2014,0.908841,GRC,0,7406
2015,0.695104,GRC,289960,7406
2016,0.6485,GRC,24571,7406
2017,0.730086,GRC,137973,7406
2018,0.809118,GRC,0,7406
2019,-0.081329,GRC,118088,7406
2020,0.476562,GRC,394827,7406
1995,0.38364,DEU,374443168,7407
1996,0.134402,DEU,311909632,7407
1997,0.13479,DEU,347626688,7407
1998,0.577589,DEU,307836480,7407
1999,0.427323,DEU,264463728,7407
2000,0.61303,DEU,300231008,7407
2001,0.452293,DEU,274773312,7407
2002,0.467637,DEU,256517296,7407
2003,0.592646,DEU,286880544,7407
2004,0.470833,DEU,419090432,7407
2005,0.393804,DEU,454096448,7407
2006,0.309154,DEU,897045376,7407
2007,0.262164,DEU,1091256832,7407
2008,0.048681,DEU,1006993984,7407
2009,0.06891,DEU,583436544,7407
2010,0.164363,DEU,965640768,7407
2011,0.498763,DEU,1181682304,7407
2012,0.005429,DEU,1076163456,7407
2013,0.436241,DEU,1091726592,7407
2014,0.256417,DEU,1061408000,7407
2015,-0.012647,DEU,881037440,7407
2016,0.219444,DEU,810614016,7407
2017,0.317462,DEU,1015883072,7407
2018,0.470895,DEU,1132716672,7407
2019,0.285928,DEU,1039230208,7407
2020,0.246354,DEU,948017792,7407
1995,0.38364,GRC,39205432,7407
1996,0.134402,GRC,37459216,7407
1997,0.13479,GRC,38397320,7407
1998,0.577589,GRC,35048252,7407
1999,0.427323,GRC,23733256,7407
2000,0.61303,GRC,35057640,7407
2001,0.452293,GRC,38496580,7407
2002,0.467637,GRC,24774740,7407
2003,0.592646,GRC,18989512,7407
2004,0.470833,GRC,15265835,7407
2005,0.393804,GRC,41798996,7407
2006,0.309154,GRC,77046336,7407
2007,0.262164,GRC,106399448,7407
2008,0.048681,GRC,230763424,7407
2009,0.06891,GRC,36468772,7407
2010,0.164363,GRC,35869428,7407
2011,0.498763,GRC,53130256,7407
2012,0.005429,GRC,39376008,7407
2013,0.436241,GRC,37558816,7407
2014,0.256417,GRC,49127964,7407
2015,-0.012647,GRC,44767736,7407
2016,0.219444,GRC,24079978,7407
2017,0.317462,GRC,30617278,7407
2018,0.470895,GRC,38970148,7407
2019,0.285928,GRC,35729628,7407
2020,0.246354,GRC,32962102,7407
1995,0.047709,DEU,826732224,7408
1996,0.303513,DEU,675046912,7408
1997,0.081061,DEU,740283840,7408
1998,0.093148,DEU,660347840,7408
1999,-0.138233,DEU,641830528,7408
2000,-0.146471,DEU,681753344,7408
2001,-0.083304,DEU,569742400,7408
2002,-0.276256,DEU,604692224,7408
2003,-0.220007,DEU,696899840,7408
2004,-0.069175,DEU,1072595840,7408
2005,-0.229752,DEU,1382116608,7408
2006,-0.303202,DEU,2916151296,7408
2007,-0.169234,DEU,3567472128,7408
2008,-0.290575,DEU,3768286208,7408
2009,-0.080164,DEU,1971317248,7408
2010,-0.166746,DEU,2925056512,7408
2011,-0.314616,DEU,3569199104,7408
2012,-0.417834,DEU,2676582912,7408
2013,-0.093349,DEU,2631518720,7408
2014,-0.268497,DEU,2800230400,7408
2015,-0.360755,DEU,2328947200,7408
2016,-0.340394,DEU,2053225984,7408
2017,-0.288526,DEU,2283409152,7408
2018,-0.425885,DEU,2571258880,7408
2019,-0.256895,DEU,2124501760,7408
2020,-0.501213,DEU,2460641536,7408
1995,0.047709,GRC,6002140,7408
1996,0.303513,GRC,4005763,7408
1997,0.081061,GRC,9542393,7408
1998,0.093148,GRC,8545075,7408
1999,-0.138233,GRC,7847314,7408
2000,-0.146471,GRC,19442420,7408
2001,-0.083304,GRC,40895960,7408
2002,-0.276256,GRC,32549080,7408
2003,-0.220007,GRC,15496097,7408
2004,-0.069175,GRC,43521176,7408
2005,-0.229752,GRC,34146196,7408
2006,-0.303202,GRC,101871136,7408
2007,-0.169234,GRC,107660480,7408
2008,-0.290575,GRC,177499280,7408
2009,-0.080164,GRC,34556748,7408
2010,-0.166746,GRC,48777364,7408
2011,-0.314616,GRC,70743120,7408
2012,-0.417834,GRC,70877448,7408
2013,-0.093349,GRC,58566644,7408
2014,-0.268497,GRC,60572516,7408
2015,-0.360755,GRC,57351508,7408
2016,-0.340394,GRC,45486164,7408
2017,-0.288526,GRC,59103368,7408
2018,-0.425885,GRC,62820572,7408
2019,-0.256895,GRC,62049764,7408
2020,-0.501213,GRC,62038644,7408
1995,0.540234,DEU,938538880,7409
1996,0.106675,DEU,792991936,7409
1997,0.27546,DEU,948606336,7409
1998,0.089896,DEU,847787200,7409
1999,0.174537,DEU,816230656,7409
2000,0.452553,DEU,974680064,7409
2001,0.449284,DEU,934239424,7409
2002,0.161999,DEU,829124288,7409
2003,0.203069,DEU,933624384,7409
2004,0.147247,DEU,1438727936,7409
2005,0.125553,DEU,1542336512,7409
2006,0.187606,DEU,2490425088,7409
2007,0.282621,DEU,2790727168,7409
2008,0.474182,DEU,2731787776,7409
2009,0.087502,DEU,1553249920,7409
2010,0.371377,DEU,2548944128,7409
2011,0.168063,DEU,2983544832,7409
2012,0.112945,DEU,2502377728,7409
2013,-0.243589,DEU,2521411328,7409
2014,0.20639,DEU,2601861632,7409
2015,0.028025,DEU,2192751360,7409
2016,0.217184,DEU,2203712256,7409
2017,0.525494,DEU,2633646080,7409
2018,0.164085,DEU,2927680512,7409
2019,0.277483,DEU,2206888192,7409
2020,0.340973,DEU,1997440512,7409
1995,0.540234,GRC,44631608,7409
1996,0.106675,GRC,42476328,7409
1997,0.27546,GRC,45815200,7409
1998,0.089896,GRC,36436384,7409
1999,0.174537,GRC,38965480,7409
2000,0.452553,GRC,43172760,7409
2001,0.449284,GRC,37759064,7409
2002,0.161999,GRC,47457628,7409
2003,0.203069,GRC,49165772,7409
2004,0.147247,GRC,64330380,7409
2005,0.125553,GRC,14169950,7409
2006,0.187606,GRC,13185532,7409
2007,0.282621,GRC,22828618,7409
2008,0.474182,GRC,24844148,7409
2009,0.087502,GRC,7492770,7409
2010,0.371377,GRC,7854378,7409
2011,0.168063,GRC,9360977,7409
2012,0.112945,GRC,5104928,7409
2013,-0.243589,GRC,6920466,7409
2014,0.20639,GRC,5792453,7409
2015,0.028025,GRC,2345536,7409
2016,0.217184,GRC,1924030,7409
