iso2c,country,year,growth,growth_pc,gdp_ppp,gdp_ppp_pc,unemployment,population
LU,Luxembourg,2009,-4.35860654687093,-6.11337287357841,52067520355.2773,104598.831931338,5.12,497783
LU,Luxembourg,2010,4.86496897912487,2.96812298839481,54600589068.761,107703.453907485,4.36,506953
LU,Luxembourg,2011,2.53923576779506,0.285278375665371,55987026755.8218,108010.708571327,4.9,518347
LU,Luxembourg,2012,-0.352520089272659,-2.71708936636533,55789661239.1211,105075.9610942,5.14,530946
LU,Luxembourg,2013,3.65437134208327,1.28620775654029,57828422631.2889,106427.456256053,5.85,543360
LU,Luxembourg,2014,4.29678630500703,1.86727723965676,60313186375.3117,108414.751923468,5.85,556319
LU,Luxembourg,2015,4.30643149305372,1.87366953494737,62910532427.8423,110446.086101647,6.67,569604
LU,Luxembourg,2016,4.57460105103911,2.34480795492217,65788438305.5007,113035.834714458,6.29,582014
LU,Luxembourg,2017,1.80118095539584,-0.643743573130337,66973407127.1117,112308.17379315,5.52,596336
LU,Luxembourg,2018,3.11083626560442,1.14105379601197,69056840164.3327,113589.670473448,5.59,607950
LU,Luxembourg,2019,2.29697881609749,0.308625746162463,70643061153.9738,113940.23744151,5.6,620001
LU,Luxembourg,2020,-1.31320454303741,-3.22895596044086,69715373265.5591,110261.157353302,6.96,632275
LV,Latvia,1962,,,,,,2181586
LV,Latvia,1963,,,,,,2210919
LV,Latvia,1964,,,,,,2240623
LV,Latvia,1965,,,,,,2265919
LV,Latvia,1966,,,,,,2283217
LV,Latvia,1967,,,,,,2301220
LV,Latvia,1968,,,,,,2323619
LV,Latvia,1969,,,,,,2343173
LV,Latvia,1970,,,,,,2359164
LV,Latvia,1971,,,,,,2376389
LV,Latvia,1972,,,,,,2395674
LV,Latvia,1973,,,,,,2415819
LV,Latvia,1974,,,,,,2437186
LV,Latvia,1975,,,,,,2456130
LV,Latvia,1976,,,,,,2470989
LV,Latvia,1977,,,,,,2485073
LV,Latvia,1978,,,,,,2497921
LV,Latvia,1979,,,,,,2505953
LV,Latvia,1980,,,,,,2511701
LV,Latvia,1981,,,,,,2519421
LV,Latvia,1982,,,,,,2531080
LV,Latvia,1983,,,,,,2546011
LV,Latvia,1984,,,,,,2562047
LV,Latvia,1985,,,,,,2578873
LV,Latvia,1986,,,,,,2599892
LV,Latvia,1987,,,,,,2626583
LV,Latvia,1988,,,,,,2653434
LV,Latvia,1989,,,,,,2666955
LV,Latvia,1990,,,,,,2663151
LV,Latvia,1991,,,,,2.7,2650581
LV,Latvia,1992,,,,,6.6,2614338
LV,Latvia,1993,,,,,16.7,2563290
LV,Latvia,1994,,,,,18.7,2520742
LV,Latvia,1995,,,23623681167.2303,9506.29730969054,19,2485056
LV,Latvia,1996,2.56942619726121,3.73127376690469,24230674219.8986,9861.00328741099,20.7,2457222
LV,Latvia,1997,8.86359689887645,9.9541341820979,26378383508.6304,10842.580786341,14.9,2432851
LV,Latvia,1998,6.34079318561842,7.34824291527367,28050982252.6219,11639.3199608061,14.46,2410019
LV,Latvia,1999,2.74104438910037,3.58072934980281,28819872127.7449,12056.0925067601,13.79,2390482
LV,Latvia,2000,5.67197491547509,6.69550967873739,30454528045.5026,12863.3093474278,14.21,2367550
LV,Latvia,2001,6.32281134955647,7.70486186740477,32380110401.2175,13854.4095642241,13.82,2337170
LV,Latvia,2002,7.08278843335441,8.33417265407523,34673525115.4224,15009.0599775092,13.83,2310173
LV,Latvia,2003,8.43447503317574,9.48746653269698,37598054934.4046,16433.0395197478,12.06,2287955
LV,Latvia,2004,8.50126750533843,9.69184051729277,40794366161.1824,18025.7035021455,11.71,2263122
LV,Latvia,2005,10.7250862990309,11.928037646629,45169597137.1119,20175.8162019511,10.03,2238799
LV,Latvia,2006,11.9863628471386,13.018309116076,50583788946.5569,22802.3663218124,7.03,2218357
LV,Latvia,2007,10.0270996509004,10.9287885654494,55655875871.4292,25294.3887250425,6.05,2200325
LV,Latvia,2008,-3.32730003999858,-2.30597103253901,53804037891.2976,24711.1074481853,7.74,2177322
LV,Latvia,2009,-14.2597185860511,-12.8323746532345,46131733500.0663,21540.0855594708,17.52,2141669
LV,Latvia,2010,-4.4068236355224,-2.39638892361135,44098789364.7091,21023.9013349872,19.48,2097555
LV,Latvia,2011,6.46884995004382,8.42515547437242,46951473878.498,22795.1977092386,16.21,2059709
LV,Latvia,2012,4.25172304811186,5.55287161340156,48947720514.8184,24060.9857720536,15.05,2034319
LV,Latvia,2013,2.31017607605585,3.41184275477313,50078499043.9264,24881.9087718444,11.87,2012647
LV,Latvia,2014,1.07363408715679,2.02998443391196,50616158879.9985,25387.0076467731,10.85,1993782
LV,Latvia,2015,4.00687403269866,4.86179623472245,52644284606.5106,26621.2722286526,9.87,1977527
LV,Latvia,2016,2.37292412754951,3.31278334176932,53893493537.7143,27503.1773004104,9.64,1959537
LV,Latvia,2017,3.2507202900895,4.1698107991776,55645420267.1829,28650.0077575999,8.72,1942248
LV,Latvia,2018,4.02431104454983,4.83797004196551,57884765060.7813,30036.0865499334,7.41,1927174
LV,Latvia,2019,2.02711321974512,2.73891714702259,59058154785.5468,30858.750074744,6.31,1913822
LV,Latvia,2020,-3.62368391569032,-3.00159974867545,56918073929.6795,29932.4939100562,8.19,1901548
MT,Malta,1962,,,,,,323900
MT,Malta,1963,,,,,,322550
MT,Malta,1964,,,,,,321250
MT,Malta,1965,,,,,,318800
MT,Malta,1966,,,,,,315200
MT,Malta,1967,,,,,,311550
MT,Malta,1968,,,,,,307900
MT,Malta,1969,,,,,,304300
MT,Malta,1970,,,,,,302650
MT,Malta,1971,2.45399361227827,2.43707025687485,,,,302700
MT,Malta,1972,5.83832702652147,5.92581117846933,,,,302450
MT,Malta,1973,4.14613837325986,4.23229500659312,,,,302200
MT,Malta,1974,10.0364039597072,10.1107341707291,,,,301996
MT,Malta,1975,19.5600808646514,18.6852567559259,,,,304222
MT,Malta,1976,17.0170895648015,16.4231524641828,,,,305774
MT,Malta,1977,12.184169801334,11.747083874102,,,,306970
MT,Malta,1978,11.161158190617,10.0100609634786,,,,310182
MT,Malta,1979,10.4907731676095,9.37649278639773,,,,313342
MT,Malta,1980,7.04971121492007,5.93304998185818,,,,316645
MT,Malta,1981,3.31176207442655,2.55485545283685,,,,318982
MT,Malta,1982,2.28445230555319,0.113836738273847,,,,325898
MT,Malta,1983,-0.612390116892371,-2.0034149239238,,,,330524
MT,Malta,1984,0.942370935479659,0.92130266242323,,,,330593
MT,Malta,1985,2.58527966638222,0.798852022720325,,,,336452
MT,Malta,1986,3.88519000696472,2.16379569866596,,,,342121
MT,Malta,1987,4.11051445185944,3.39606460305848,,,,344485
MT,Malta,1988,8.41423629574012,7.52775697210981,,,,347325
MT,Malta,1989,8.17910558123998,7.13131154020613,,,,350722
MT,Malta,1990,6.29139095831171,5.25659773465001,5672513682.63474,16016.3584793595,,354170
MT,Malta,1991,6.25649208213193,3.43102640060648,6027414052.04664,16565.8839672021,5.89,363845
MT,Malta,1992,4.69093243062591,3.61645052805109,6310155972.54219,17164.9809654103,5.87,367618
MT,Malta,1993,4.48074935883749,3.44243624645073,6592898245.82352,17755.8744918599,5.83,371308
MT,Malta,1994,5.6511047373605,4.66759445198295,6965469830.92262,18584.646704543,5.88,374797
MT,Malta,1995,6.34249318337497,5.60371210153541,7407254280.13892,19626.0768009531,5.95,377419
MT,Malta,1996,3.7773357615833,3.09824373409407,7687051145.01402,20234.1404956871,6.03,379905
MT,Malta,1997,5.25698014497532,4.4634096464568,8091157897.4415,21137.2730744493,6.11,382791
MT,Malta,1998,5.12560123053601,4.44456735015224,8505878386.19738,22076.7334122287,6.19,385287
MT,Malta,1999,4.71997488242206,4.10096796650934,8907353709.55526,22982.0931775159,6.24,387578
MT,Malta,2000,19.6812700987474,18.9114923141051,10660434051.7836,27328.3499624023,6.32,390087
MT,Malta,2001,-1.17469734835863,-1.91419991585632,10535206215.6538,26805.2307104171,7.11,393028
MT,Malta,2002,2.56526325306652,1.80347523625896,10805461989.3387,27288.6564083015,6.9,395969
MT,Malta,2003,4.07406885026009,3.3917863038688,11245683950.3731,28214.2293188681,7.49,398582
MT,Malta,2004,0.140268126603772,-0.530048868990335,11261458060.5741,28064.6801154691,7.32,401268
MT,Malta,2005,3.38359357574451,2.72668429837965,11642500032.0468,28829.9153415681,6.92,403834
MT,Malta,2006,2.51014234470257,2.13733956307453,11934743355.3332,29446.1085281643,6.8,405308
MT,Malta,2007,4.77470560007653,4.40993493709693,12504592214.6751,30744.6627557633,6.47,406724
MT,Malta,2008,3.82635941564584,3.15300053732395,12983062856.2694,31714.042137651,5.98,409379
MT,Malta,2009,-1.13387346820646,-1.87642944101341,12835851351.1816,31118.9505140447,6.89,412477
MT,Malta,2010,5.54363938522218,5.02649826468556,13547424662.1143,32683.1440216215,6.85,414508
MT,Malta,2011,0.467050856132303,0.0422716045280538,13610698024.9826,32696.9597110097,6.38,416268
MT,Malta,2012,4.11770729935166,3.18566805566896,14171146731.05,33738.5763116982,6.2,420028
MT,Malta,2013,5.47335569545271,4.00280455070371,14946783997.7649,35089.0655796455,6.11,425967
MT,Malta,2014,7.63353811230073,5.50567548884703,16087752450.7975,37020.9556625296,5.73,434558
MT,Malta,2015,9.60813281079976,7.02341289238701,17633485072.5428,39621.0902354165,5.38,445053
MT,Malta,2016,4.09091742885326,1.73573001006562,18354856386.6897,40308.8053889478,4.69,455356
MT,Malta,2017,8.11942528928094,5.19857739445129,19845165237.9618,42404.289833871,4,467999
MT,Malta,2018,5.17922479608156,1.56979969325334,20872990956.7897,43069.9522456094,3.66,484630
MT,Malta,2019,5.53956633683224,1.47093023044587,22029264137.322,43703.4811934287,3.4,504062
MT,Malta,2020,-7.00112961514149,-10.7585470669588,20486966801.8063,39001.6215993342,4.09,525285
NL,Netherlands,1962,6.84350732102872,5.33233687414135,,,,11805689
NL,Netherlands,1963,3.62462153047358,2.23663133686618,,,,11965966
NL,Netherlands,1964,8.27490393060459,6.83606817503917,,,,12127120
NL,Netherlands,1965,8.6430949357501,7.16198201451108,,,,12294732
NL,Netherlands,1966,2.74110433455463,1.40887038783882,,,,12456251
NL,Netherlands,1967,5.28001474697683,4.09377410092482,,,,12598201
NL,Netherlands,1968,6.41613403990091,5.31667161264677,,,,12729721
NL,Netherlands,1969,6.42944907759089,5.20413699391452,,,,12877984
NL,Netherlands,1970,6.14018164814382,4.83328874919525,,,,13038526
NL,Netherlands,1971,4.31698036511436,3.08385842461696,,,,13194497
NL,Netherlands,1972,3.5338744094054,2.49224320176002,,,,13328593
NL,Netherlands,1973,5.44422298483258,4.57544899706093,,,,13439322
NL,Netherlands,1974,3.43871786071904,2.63126535596119,,,,13545056
NL,Netherlands,1975,0.00202886228375121,-0.88541799588188,,,,13666335
NL,Netherlands,1976,4.45630965160997,3.63954449684105,,,,13774037
NL,Netherlands,1977,2.52044027918959,1.91263595728894,,,,13856185
NL,Netherlands,1978,2.69624696371605,2.06633313978482,,,,13941700
NL,Netherlands,1979,2.01416612801977,1.31240529687868,,,,14038270
NL,Netherlands,1980,1.34191413595499,0.543128027064171,,,,14149800
NL,Netherlands,1981,-0.783611707416071,-1.46195303231312,,,,14247208
NL,Netherlands,1982,-1.24075659270838,-1.69259008989138,,,,14312690
NL,Netherlands,1983,2.06995788790063,1.6836185500994,,,,14367070
NL,Netherlands,1984,3.06167918217261,2.65340399747458,,,,14424211
NL,Netherlands,1985,2.58017977050262,2.10293481283968,,,,14491632
NL,Netherlands,1986,2.7869757369202,2.21813135683908,,,,14572278
NL,Netherlands,1987,1.93124868495423,1.28651518058136,,,,14665037
NL,Netherlands,1988,3.44121886129396,2.77504343305495,,,,14760094
NL,Netherlands,1989,4.42011789608519,3.79556930603037,,,,14848907
NL,Netherlands,1990,4.18322298634072,3.46827772475396,545153271086.373,36461.4190196424,,14951510
NL,Netherlands,1991,2.43913440834392,1.63505459712852,558450292099.653,37057.5831275013,7.28,15069798
NL,Netherlands,1992,1.70607089720053,0.940014999473178,567977850008.497,37405.9299673421,5.56,15184166
NL,Netherlands,1993,1.25755215783573,0.554249624223331,575120467717.308,37613.2521936233,6.29,15290368
NL,Netherlands,1994,2.96109256914634,2.34216826988056,592150317150.525,38494.2178517725,7.16,15382838
NL,Netherlands,1995,3.11603598565915,2.60797342141954,610601934122.13,39498.1368221301,7.16,15459006
NL,Netherlands,1996,3.49874212057929,3.02230330505103,631965321180.333,40691.8903167389,6.42,15530498
NL,Netherlands,1997,4.3290534045255,3.79338177724031,659323437432.31,42235.4890688287,5.51,15610650
NL,Netherlands,1998,4.66391716015247,4.02050284147451,690073736371.623,43933.5681069516,4.39,15707209
NL,Netherlands,1999,5.03404815181835,4.33737444647886,724812380543.623,45839.1314634489,3.62,15812088
NL,Netherlands,2000,4.1956424978691,3.45353825605781,755222916811.528,47422.2034047837,2.73,15925513
NL,Netherlands,2001,2.32695508699258,1.55745812949353,772796614892.407,48160.7843668965,2.12,16046180
NL,Netherlands,2002,0.21727359494956,-0.420367739940659,774475697879.233,47958.3319661157,2.55,16148929
NL,Netherlands,2003,0.155645898017013,-0.315789835146461,775681137534.12,47806.8844286609,3.59,16225302
NL,Netherlands,2004,1.98494571422152,1.63118807022559,791077987029.629,48586.7046242077,4.65,16281779
NL,Netherlands,2005,2.05087610813881,1.8126991927322,807302016462.365,49467.4354267059,5.87,16319868
NL,Netherlands,2006,3.46098895411502,3.29494984036958,835242650078.475,51097.3626113331,5,16346101
NL,Netherlands,2007,3.77284252073882,3.5473594981308,866755039931.981,52909.9697572206,4.15,16381696
NL,Netherlands,2008,2.17032485133603,1.77335666374768,885566439963.833,53848.2522316971,3.65,16445593
NL,Netherlands,2009,-3.66688393735825,-4.16103849540806,853093746422.164,51607.6057272318,4.35,16530388
NL,Netherlands,2010,1.34273933636553,0.824259852819907,864548571731.448,52032.9865022429,4.99,16615394
NL,Netherlands,2011,1.55118931244651,1.07862827391094,877959356777.055,52594.2290064164,4.98,16693074
NL,Netherlands,2012,-1.03035399148436,-1.39591933577908,868913267500.893,51860.0559942119,5.82,16754962
NL,Netherlands,2013,-0.130175288449919,-0.42417869353261,867782157148.544,51640.0766862304,7.24,16804432
NL,Netherlands,2014,1.42339539510084,1.05910125427069,880134128412.903,52186.9973861206,7.42,16865008
NL,Netherlands,2015,1.95916972105708,1.50826618391271,897377449761.458,52974.1162200949,6.87,16939923
NL,Netherlands,2016,2.19171371926123,1.64931554652068,917045394441.436,53847.8265545448,6.01,17030314
NL,Netherlands,2017,2.91090251315005,2.30428473259315,943739691874.959,55088.6338006744,4.84,17131296
NL,Netherlands,2018,2.36091509478513,1.76493726416223,966020584715.913,56060.9136269404,3.83,17231624
NL,Netherlands,2019,1.95558841574046,1.28988912106223,984911971364.286,56784.0372529824,3.38,17344874
NL,Netherlands,2020,-3.79863599268334,-4.32961188285681,947498750723.795,54325.5088285114,4.09,17441139
PL,Poland,1962,,,,,,30308500
PL,Poland,1963,,,,,,30712000
PL,Poland,1964,,,,,,31139450
PL,Poland,1965,,,,,,31444950
PL,Poland,1966,,,,,,31681000
PL,Poland,1967,,,,,,31987155
PL,Poland,1968,,,,,,32294655
PL,Poland,1969,,,,,,32548300
PL,Poland,1970,,,,,,32664300
PL,Poland,1971,,,,,,32783500
PL,Poland,1972,,,,,,33055650
PL,Poland,1973,,,,,,33357200
PL,Poland,1974,,,,,,33678899
PL,Poland,1975,,,,,,34015199
PL,Poland,1976,,,,,,34356300
PL,Poland,1977,,,,,,34689050
PL,Poland,1978,,,,,,34965600
PL,Poland,1979,,,,,,35247217
PL,Poland,1980,,,,,,35574150
PL,Poland,1981,,,,,,35898587
PL,Poland,1982,,,,,,36230481
PL,Poland,1983,,,,,,36571808
PL,Poland,1984,,,,,,36904134
PL,Poland,1985,,,,,,37201885
PL,Poland,1986,,,,,,37456119
PL,Poland,1987,,,,,,37668045
PL,Poland,1988,,,,,,37824487
PL,Poland,1989,,,,,,37961529
PL,Poland,1990,,,431222064288.911,11314.9623717748,,38110782
PL,Poland,1991,-7.01557879623546,-7.34479099938527,400969340581.969,10483.9020339088,13.66,38246193
PL,Poland,1992,2.51497861151925,2.20106585137019,411053633736.356,10714.6596214683,13.65,38363667
PL,Poland,1993,3.73831030820928,3.47468277310099,426420094098.591,11086.9600535319,14.39,38461408
PL,Poland,1994,5.29280205842002,5.07085551435675,448989665616.558,11649.1637787809,14.83,38542652
PL,Poland,1995,7.10286553810295,6.95760301990155,480880797845.28,12459.6663496466,13.7,38594998
PL,Poland,1996,6.11538070947437,6.03468499942919,510288489392.276,13211.5679658277,12.68,38624370
PL,Poland,1997,6.4490598348722,6.37940600807983,543197299403.65,14054.3875264013,10.96,38649660
PL,Poland,1998,4.64063436855272,4.60322857450105,568405099968.826,14701.3431089877,9.94,38663481
PL,Poland,1999,4.65482665906518,4.66351625137496,594863372093.661,15386.9426340457,12.29,38660271
PL,Poland,2000,4.56102546838335,5.6587150743327,621995241996.937,16257.6458763574,16.31,38258629
PL,Poland,2001,1.25847269363186,1.28641084828141,629822882273.158,16466.785996586,18.37,38248076
PL,Poland,2002,2.03590350105117,2.08317639447198,642645468383.778,16809.8181953951,19.9,38230364
PL,Poland,2003,3.49839918393234,3.56827662813733,665127772205.295,17409.6390092938,19.37,38204570
PL,Poland,2004,4.98282212348474,5.04426841932406,698269905988.181,18287.8279317579,19.07,38182222
PL,Poland,2005,3.50684745343695,3.55234762721261,722757166404.444,18937.4751533604,17.75,38165445
PL,Poland,2006,6.13114394606158,6.1984211762157,767070448657.177,20111.2996235069,13.84,38141267
PL,Poland,2007,7.06154381310782,7.11969939601997,821237464466.506,21543.1637013335,9.6,38120560
PL,Poland,2008,4.19996229248767,4.18575311690226,855729128305.881,22444.9073474414,7.12,38125759
PL,Poland,2009,2.83218458943098,2.76252578692851,879964956805.032,23064.9537007667,8.17,38151603
PL,Poland,2010,3.74051777907684,4.03723368272533,912880202463.97,23996.1397804791,9.64,38042794
PL,Poland,2011,4.75763800382072,4.70132526779234,956311737905.752,25124.2763632735,9.63,38063255
PL,Poland,2012,1.32489082785044,1.32513307163933,968981824406.922,25457.2064583733,10.09,38063164
PL,Poland,2013,1.12576783609582,1.18682579267573,979890310123.709,25759.339150716,10.33,38040196
PL,Poland,2014,3.37857807264132,3.4559820035728,1012996669277.49,26649.577276004,8.99,38011735
PL,Poland,2015,4.23632630608085,4.3058136925455,1055910513657.81,27797.0584233597,7.5,37986412
PL,Poland,2016,3.14173122907013,3.1860763674501,1089084384016.43,28682.6939326326,6.16,37970087
PL,Poland,2017,4.83065457036179,4.8175724176744,1141694288588.02,30064.5034841771,4.89,37974826
PL,Poland,2018,5.353704746044,5.35391559355611,1202817229901.47,31674.1316243417,3.85,37974750
PL,Poland,2019,4.54091951432764,4.56645895584641,1257436192215.76,33120.517844588,3.28,37965475
PL,Poland,2020,-2.70170919482509,-2.66409054789941,1223463922991.61,32238.157259275,3.55,37950802
PT,Portugal,1962,6.61444776877377,5.847863243365,,,,8993985
PT,Portugal,1963,5.87370211616296,5.44729290567625,,,,9030355
PT,Portugal,1964,6.31074738257507,6.25179936615439,,,,9035365
PT,Portugal,1965,7.46898852994373,7.90812760757153,,,,8998595
PT,Portugal,1966,4.0779094339812,4.86574897554202,,,,8930990
PT,Portugal,1967,7.54448252894966,8.22880539130276,,,,8874520
PT,Portugal,1968,8.8755092337672,9.34210183782902,,,,8836650
PT,Portugal,1969,2.12074116169632,3.04129305411678,,,,8757705
PT,Portugal,1970,12.6126054618915,13.615093296247,,,,8680431
PT,Portugal,1971,6.63165299963858,7.08408546924572,,,,8643756
PT,Portugal,1972,8.01569570155887,8.18247964638188,,,,8630430
PT,Portugal,1973,11.2006720107906,11.1662804487481,,,,8633100
PT,Portugal,1974,1.14285932449492,-0.258166202311969,,,,8754365
PT,Portugal,1975,-4.34763054504394,-7.914607369515,,,,9093470
PT,Portugal,1976,6.90023041389311,3.90271267392397,,,,9355810
PT,Portugal,1977,5.602597312963,4.48728789500403,,,,9455675
PT,Portugal,1978,2.81596615285167,1.7125897264003,,,,9558250
PT,Portugal,1979,5.63893782270115,4.51254338265572,,,,9661265
PT,Portugal,1980,4.58933992368382,3.46437111345503,,,,9766312
PT,Portugal,1981,1.61810421541844,0.740802197329813,,,,9851362
PT,Portugal,1982,2.13537507759274,1.51289339666386,,,,9911771
PT,Portugal,1983,-0.173113548251848,-0.635202610928118,,,,9957865
PT,Portugal,1984,-1.87997908934653,-2.25657807607266,,,,9996232
PT,Portugal,1985,2.80743885129478,2.5266049361,,,,10023613
PT,Portugal,1986,4.14095567971992,4.04627862989935,,,,10032734
PT,Portugal,1987,6.38139413490335,6.41006293047801,,,,10030031
PT,Portugal,1988,7.4891082892814,7.60090345870243,,,,10019610
PT,Portugal,1989,6.44063924027603,6.59607129817712,,,,10005000
PT,Portugal,1990,3.95052276325154,4.17732841718288,235173230914.063,23556.8562074937,,9983218
PT,Portugal,1991,4.36820646267402,4.60903356054186,245446083185.33,24642.5996159057,3.92,9960235
PT,Portugal,1992,1.08947640831229,1.16810329689687,248120160356.761,24930.4506344602,3.99,9952494
PT,Portugal,1993,-2.04327653157694,-2.16302061239932,243050379350.08,24391.1998484728,5.3,9964675
PT,Portugal,1994,0.964837925343673,0.693517391361567,245395421587.742,24560.3570613837,6.71,9991525
PT,Portugal,1995,4.28278045950353,3.92237359793415,255905168752.018,25523.7060223178,7.06,10026176
PT,Portugal,1996,3.50424706916527,3.11580576632078,264872718127.853,26318.9751263399,7.3,10063945
PT,Portugal,1997,4.40086775381248,3.93579795726534,276529416168.588,27354.8368117356,6.57,10108977
PT,Portugal,1998,4.80796297573329,4.27961105657207,289824848114.985,28525.5174324378,4.65,10160196
PT,Portugal,1999,3.90657744002579,3.32050925889928,301147080247.034,29472.7098799309,4.58,10217828
PT,Portugal,2000,3.81617806346979,3.08905404795144,312639389062.201,30383.1378175179,3.81,10289898
PT,Portugal,2001,1.94367229584959,1.2272634226527,318716074253.317,30756.0189546064,3.83,10362722
PT,Portugal,2002,0.770924024291219,0.220542488198603,321173133039.013,30823.8490440797,4.5,10419631
PT,Portugal,2003,-0.930521192623061,-1.30174208592079,318184548971.074,30422.6020285722,6.13,10458821
PT,Portugal,2004,1.78873568157121,1.54562010216144,323876029531.766,30892.8198811264,6.32,10483861
PT,Portugal,2005,0.78184821592744,0.595038718090478,326408248490.477,31076.6441205291,7.58,10503330
PT,Portugal,2006,1.62503417629674,1.44193641296673,331712494082.699,31524.7495680311,7.65,10522288
PT,Portugal,2007,2.50657964551773,2.30555211277161,340027131941.015,32251.5690977428,7.96,10542964
PT,Portugal,2008,0.319247925063081,0.174700554936223,341112661504.388,32307.9127679322,7.55,10558177
PT,Portugal,2009,-3.12207942033321,-3.21438996722308,330462853299.408,31269.4104613006,9.43,10568247
PT,Portugal,2010,1.73762547590566,1.69092841483231,336205060026.744,31798.1538079413,10.77,10573100
PT,Portugal,2011,-1.69616478061504,-1.55146831672478,330502468207.924,31304.8155263076,12.68,10557560
PT,Portugal,2012,-4.05729360769561,-3.66753141566937,317093012692.048,30156.701582263,15.53,10514844
PT,Portugal,2013,-0.922644674527888,-0.377398248791067,314167370897.145,30042.8907185984,16.18,10457295
PT,Portugal,2014,0.792190301875365,1.33711996744654,316656174341.049,30444.6002091949,13.89,10401062
PT,Portugal,2015,1.79204604555983,2.2144828853083,322330798791.349,31118.790670328,12.44,10358076
PT,Portugal,2016,2.01948539561312,2.34182321593775,328840222198.503,31847.5377347649,11.07,10325452
PT,Portugal,2017,3.5063452848124,3.75909438887767,340370495824.127,33044.7167387481,8.87,10300300
PT,Portugal,2018,2.84932646131253,3.01412425744607,350068762428.144,34040.725561775,6.99,10283822
PT,Portugal,2019,2.4889586061267,2.46463728088375,358781829017.961,34879.7059746539,6.46,10286263
PT,Portugal,2020,-7.57277776605211,-7.74588210234438,331612078441.454,32177.9650722128,7.2,10305564
RO,Romania,1962,,,,,,18676550
RO,Romania,1963,,,,,,18797850
RO,Romania,1964,,,,,,18919126
RO,Romania,1965,,,,,,19031576
RO,Romania,1966,,,,,,19215450
RO,Romania,1967,,,,,,19534242
RO,Romania,1968,,,,,,19799831
RO,Romania,1969,,,,,,20009141
RO,Romania,1970,,,,,,20250398
RO,Romania,1971,,,,,,20461567
RO,Romania,1972,,,,,,20657957
RO,Romania,1973,,,,,,20835681
RO,Romania,1974,,,,,,21029429
RO,Romania,1975,,,,,,21293583
RO,Romania,1976,,,,,,21551634
RO,Romania,1977,,,,,,21756096
RO,Romania,1978,,,,,,21951464
RO,Romania,1979,,,,,,22090488
RO,Romania,1980,,,,,,22207282
RO,Romania,1981,,,,,,22353070
RO,Romania,1982,,,,,,22475741
RO,Romania,1983,,,,,,22560478
RO,Romania,1984,,,,,,22640547
RO,Romania,1985,,,,,,22732999
RO,Romania,1986,,,,,,22836841
RO,Romania,1987,,,,,,22949430
RO,Romania,1988,,,,,,23057662
RO,Romania,1989,,,,,,23161458
RO,Romania,1990,,,308641764640.964,13302.4721812289,,23201835
RO,Romania,1991,-12.9182107304506,-12.1584413418867,268770771082.463,11685.0989040534,8.18,23001155
RO,Romania,1992,-8.7672284522824,-7.93923952826758,245207023568.702,10757.3909129456,8.26,22794284
RO,Romania,1993,1.52883449664077,1.66711860968309,248955833133.207,10936.7293787717,8.26,22763280
RO,Romania,1994,3.93194272962506,4.08314789943742,258744633914.065,11383.2922146682,8.17,22730211
RO,Romania,1995,6.23351148371351,6.44865941446349,274873510382.591,12117.3619597453,8.01,22684270
RO,Romania,1996,3.90770208816159,4.20752254376104,285614748287.615,12627.2026959107,6.74,22619004
RO,Romania,1997,-4.8490627379703,-4.5747304296564,271765109954.252,12049.5422117665,5.51,22553978
RO,Romania,1998,-2.02981290571721,-1.82682397441751,266248786679.164,11829.4182858344,5.63,22507344
RO,Romania,1999,-0.376660705758994,-0.220150554902901,265245932120.184,11803.3757558363,6.24,22472040
RO,Romania,2000,2.4612634592269,2.59397523199067,271774333324.544,12109.5523994815,6.97,22442971
RO,Romania,2001,5.21813625673708,6.69667366637488,285955888348.257,12920.4896061334,6.56,22131970
RO,Romania,2002,5.70299165043771,7.65586943426131,302263928784.693,13909.6654206463,8.11,21730496
RO,Romania,2003,2.34114732919521,3.08196384315724,309340372680.557,14338.3562796148,6.95,21574326
RO,Romania,2004,10.4281130180976,11.0591132161949,341598736354.289,15924.0513339188,7.72,21451748
RO,Romania,2005,4.6681480508487,5.3165061122384,357545071107.136,16770.6544964025,7.17,21319685
RO,Romania,2006,8.02881107599163,8.67067585292331,386251689377.848,18224.7835861993,7.27,21193760
RO,Romania,2007,7.23380774362805,8.82964823723904,414192393993.957,19833.9678688588,6.41,20882982
RO,Romania,2008,9.30746717077338,11.1442089014979,452743215088.785,22044.3066816204,5.79,20537875
RO,Romania,2009,-5.51739440805439,-4.72698260115841,427763586256.63,21002.2761402342,6.86,20367487
RO,Romania,2010,-3.90123628018621,-3.32875036446971,411075518036.161,20303.1627966692,6.96,20246871
RO,Romania,2011,1.90606770748846,2.40854396582971,418910895738.839,20792.173399081,7.18,20147528
RO,Romania,2012,2.04066513079732,2.49594029830753,427459464317.292,21311.1336338426,6.79,20058035
RO,Romania,2013,3.77096230437297,4.15700410753874,443578799583.172,22197.0383343645,7.1,19983693
RO,Romania,2014,3.60872365319838,3.99754430437416,459586332644.303,23084.3747760397,6.8,19908979
RO,Romania,2015,2.95367403735953,3.43874923608918,473161014830.871,23878.1885373067,6.81,19815616
RO,Romania,2016,4.70299774749441,5.30536396716246,495413766700.389,25145.0133479761,5.9,19702267
RO,Romania,2017,7.31944852925453,7.9415586584485,531675322360.865,27141.9193326803,4.93,19588715
